epoch,step,train_loss,validation_loss
100,706,,0.5800577998161316
101,707,0.5505531430244446,
101,713,0.960881769657135,
101,713,,0.5800577998161316
102,719,0.5701189041137695,
102,720,,0.5792064070701599
103,725,0.573085367679596,
103,727,,0.5792064070701599
104,731,0.5688716769218445,
104,734,,0.5768113136291504
105,737,0.5770817399024963,
105,741,,0.5768113136291504
106,743,0.5640012621879578,
106,748,,0.5740418434143066
107,749,0.5738458633422852,
107,755,0.4971328377723694,
107,755,,0.5740418434143066
108,761,0.5700310468673706,
108,762,,0.5722476840019226
109,767,0.5679088234901428,
109,769,,0.5722476840019226
110,773,0.5688656568527222,
110,776,,0.571220874786377
111,779,0.5642868280410767,
111,783,,0.571220874786377
112,785,0.5714616179466248,
112,790,,0.5686715245246887
113,791,0.5687215328216553,
113,797,0.7110598087310791,
113,797,,0.5686715245246887
114,803,0.5737402439117432,
114,804,,0.5671353936195374
115,809,0.5376387238502502,
115,811,,0.5671353936195374
116,815,0.5590305328369141,
116,818,,0.565466046333313
117,821,0.5688613057136536,
117,825,,0.565466046333313
118,827,0.5540733337402344,
118,832,,0.5646920800209045
119,833,0.5724309086799622,
119,839,0.6211007833480835,
119,839,,0.5646920800209045
120,845,0.557209312915802,
120,846,,0.5623639225959778
121,851,0.570222795009613,
121,853,,0.5623639225959778
122,857,0.5563791394233704,
122,860,,0.5607371926307678
123,863,0.5577059984207153,
123,867,,0.5607371926307678
124,869,0.5630753636360168,
124,874,,0.5590919256210327
125,875,0.5486166477203369,
125,881,0.4915771484375,
125,881,,0.5590919256210327
126,887,0.5294997096061707,
126,888,,0.5573805570602417
127,893,0.5502651929855347,
127,895,,0.5573805570602417
128,899,0.5418219566345215,
128,902,,0.5560570955276489
129,905,0.552857518196106,
129,909,,0.5560570955276489
130,911,0.5323142409324646,
130,916,,0.5561362504959106
131,917,0.5440509915351868,
131,923,0.5789748430252075,
131,923,,0.5561362504959106
132,929,0.5332304835319519,
132,930,,0.5544034242630005
133,935,0.5363316535949707,
133,937,,0.5544034242630005
134,941,0.5388869047164917,
134,944,,0.5529717206954956
135,947,0.5471363067626953,
135,951,,0.5529717206954956
136,953,0.5184040069580078,
136,958,,0.5525413155555725
137,959,0.5474648475646973,
137,965,0.5954971313476562,
137,965,,0.5525413155555725
138,971,0.5465008616447449,
138,972,,0.550500214099884
139,977,0.5518247485160828,
139,979,,0.550500214099884
140,983,0.5414225459098816,
140,986,,0.5496712923049927
141,989,0.5318942666053772,
141,993,,0.5496712923049927
142,995,0.5288273096084595,
142,1000,,0.548604428768158
143,1001,0.5070794224739075,
143,1007,0.34962502121925354,
143,1007,,0.548604428768158
144,1013,0.5261251926422119,
144,1014,,0.5486083626747131
145,1019,0.5066843032836914,
145,1021,,0.5486083626747131
146,1025,0.5230170488357544,
146,1028,,0.5472451448440552
147,1031,0.5355513095855713,
147,1035,,0.5472451448440552
148,1037,0.5307681560516357,
148,1042,,0.54534512758255
149,1043,0.5369062423706055,
149,1049,0.6449068784713745,
149,1049,,0.54534512758255
150,1055,0.5262036919593811,
150,1056,,0.5440990328788757
151,1061,0.5182140469551086,
151,1063,,0.5440990328788757
152,1067,0.5224092602729797,
152,1070,,0.5435764789581299
153,1073,0.5220786333084106,
153,1077,,0.5435764789581299
154,1079,0.5227629542350769,
154,1084,,0.543231189250946
155,1085,0.5140013098716736,
155,1091,0.5136730074882507,
155,1091,,0.543231189250946
156,1097,0.5345690846443176,
156,1098,,0.5432814955711365
157,1103,0.5052697062492371,
157,1105,,0.5432814955711365
158,1109,0.4965677857398987,
158,1112,,0.5426160097122192
159,1115,0.5126785635948181,
159,1119,,0.5426160097122192
160,1121,0.5237405896186829,
160,1126,,0.5424501299858093
161,1127,0.5128092169761658,
161,1133,0.4438875913619995,
161,1133,,0.5424501299858093
162,1139,0.5055317878723145,
162,1140,,0.5417694449424744
163,1145,0.5119456052780151,
163,1147,,0.5417694449424744
164,1151,0.5221806764602661,
164,1154,,0.5410255193710327
165,1157,0.5248896479606628,
165,1161,,0.5410255193710327
166,1163,0.5040645599365234,
166,1168,,0.5386323928833008
167,1169,0.5062100291252136,
167,1175,0.30264559388160706,
167,1175,,0.5386323928833008
168,1181,0.5165020823478699,
168,1182,,0.5395999550819397
169,1187,0.5038186311721802,
169,1189,,0.5395999550819397
170,1193,0.5057987570762634,
170,1196,,0.5382850766181946
171,1199,0.4975917637348175,
171,1203,,0.5382850766181946
172,1205,0.5237547159194946,
172,1210,,0.536837637424469
173,1211,0.48836368322372437,
173,1217,0.5458380579948425,
173,1217,,0.536837637424469
174,1223,0.48727449774742126,
174,1224,,0.5367282032966614
175,1229,0.518550455570221,
175,1231,,0.5367282032966614
176,1235,0.4994393587112427,
176,1238,,0.5381641983985901
177,1241,0.49272313714027405,
177,1245,,0.5381641983985901
178,1247,0.4809671938419342,
178,1252,,0.5366570353507996
179,1253,0.5057355165481567,
179,1259,0.41124576330184937,
179,1259,,0.5366570353507996
180,1265,0.5046766996383667,
180,1266,,0.5371555685997009
181,1271,0.5037299394607544,
181,1273,,0.5371555685997009
182,1277,0.47903579473495483,
182,1280,,0.53934645652771
183,1283,0.5148819088935852,
183,1287,,0.53934645652771
184,1289,0.511241614818573,
184,1294,,0.537656307220459
185,1295,0.5109434127807617,
185,1301,0.45861828327178955,
185,1301,,0.537656307220459
186,1307,0.5025125741958618,
186,1308,,0.5357315540313721
187,1313,0.5017780065536499,
187,1315,,0.5357315540313721
188,1319,0.500351071357727,
188,1322,,0.5367955565452576
189,1325,0.5086970925331116,
189,1329,,0.5367955565452576
190,1331,0.5351983308792114,
190,1336,,0.5356549620628357
191,1337,0.48942258954048157,
191,1343,0.5313535332679749,
191,1343,,0.5356549620628357
192,1349,0.47597256302833557,
192,1350,,0.5355328321456909
193,1355,0.4871848523616791,
193,1357,,0.5355328321456909
194,1361,0.4810863137245178,
194,1364,,0.5374310612678528
195,1367,0.48709720373153687,
195,1371,,0.5374310612678528
196,1373,0.47214052081108093,
196,1378,,0.535968005657196
197,1379,0.478667676448822,
197,1385,0.43286576867103577,
197,1385,,0.535968005657196
198,1391,0.4642021954059601,
198,1392,,0.53560870885849
199,1397,0.48044607043266296,
199,1399,,0.53560870885849
